L 01/08/2020 - 22:11:45: Log file started (file "logs/L0108073.log") (game "cstrike") (version "48/1.1.2.7/Stdio/1621")
L 01/08/2020 - 22:11:45: Loading map "as_crazytank3"
L 01/08/2020 - 22:11:45: Server cvars start
L 01/08/2020 - 22:11:45: Server cvar "@BunnyHopper" = "3.x"
L 01/08/2020 - 22:11:45: Server cvar "@CRXGoSpec" = "1.1"
L 01/08/2020 - 22:11:45: Server cvar "@CRXRemoveImmunity" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "@D.I.C.E." = "1.1"
L 01/08/2020 - 22:11:45: Server cvar "@MOTDCommands" = "1.2"
L 01/08/2020 - 22:11:45: Server cvar "advanced_quake_sounds" = "5.0"
L 01/08/2020 - 22:11:45: Server cvar "AdvancedMute" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "aesp_version" = "1.3"
L 01/08/2020 - 22:11:45: Server cvar "allow_spectators" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "amx_client_languages" = "1"
L 01/08/2020 - 22:11:45: Server cvar "amx_language" = "en"
L 01/08/2020 - 22:11:45: Server cvar "amx_nextmap" = "as_crazytank3"
L 01/08/2020 - 22:11:45: Server cvar "amx_ptb_version" = "1.8b3"
L 01/08/2020 - 22:11:45: Server cvar "amx_timeleft" = "00:00"
L 01/08/2020 - 22:11:45: Server cvar "amxmodx_version" = "1.8.2"
L 01/08/2020 - 22:11:45: Server cvar "amxxbg_vip" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "asp_version" = "4.5.1"
L 01/08/2020 - 22:11:45: Server cvar "atac_version" = "3.0.1"
L 01/08/2020 - 22:11:45: Server cvar "badcamper_version" = "1.4 beta"
L 01/08/2020 - 22:11:45: Server cvar "blockmaker" = "4.01"
L 01/08/2020 - 22:11:45: Server cvar "c4 timer" = "1.1"
L 01/08/2020 - 22:11:45: Server cvar "coop" = "0"
L 01/08/2020 - 22:11:45: Server cvar "CRXAdminGroups" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "CRXCommandRestrictions" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "CRXFastKnife" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "CRXGametracker" = "2.0"
L 01/08/2020 - 22:11:45: Server cvar "CRXKnifeModels" = "2.5.7"
L 01/08/2020 - 22:11:45: Server cvar "CRXTeamAdvantage" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "CustomShop" = "4.2"
L 01/08/2020 - 22:11:45: Server cvar "deathmatch" = "1"
L 01/08/2020 - 22:11:45: Server cvar "decalfrequency" = "0"
L 01/08/2020 - 22:11:45: Server cvar "edgefriction" = "2"
L 01/08/2020 - 22:11:45: Server cvar "ers_version" = "2.3c"
L 01/08/2020 - 22:11:45: Server cvar "gagsystem_shoko" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "gal_mapcyclefile" = "mapcycle.txt"
L 01/08/2020 - 22:11:45: Server cvar "gal_version" = "v5.9.1-926"
L 01/08/2020 - 22:11:45: Server cvar "game_version" = "5.7.0.313-dev"
L 01/08/2020 - 22:11:45: Server cvar "humans_join_team" = "any"
L 01/08/2020 - 22:11:45: Server cvar "jtp10181" = "chute,gore"
L 01/08/2020 - 22:11:45: Server cvar "lawliet" = "ny_RainingSnow"
L 01/08/2020 - 22:11:45: Server cvar "LetitSnow" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "map_spawns" = "T(16) CT(16)"
L 01/08/2020 - 22:11:45: Server cvar "max_queries_sec" = "3"
L 01/08/2020 - 22:11:45: Server cvar "max_queries_sec_global" = "150"
L 01/08/2020 - 22:11:45: Server cvar "max_queries_window" = "60"
L 01/08/2020 - 22:11:45: Server cvar "mdbBans" = "4.8"
L 01/08/2020 - 22:11:45: Server cvar "metamod_version" = "1.21p37"
L 01/08/2020 - 22:11:45: Server cvar "mp_autokick" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_autokick_timeout" = "-1"
L 01/08/2020 - 22:11:45: Server cvar "mp_autoteambalance" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_buytime" = "0.25"
L 01/08/2020 - 22:11:45: Server cvar "mp_c4timer" = "35"
L 01/08/2020 - 22:11:45: Server cvar "mp_chattime" = "10.000000"
L 01/08/2020 - 22:11:45: Server cvar "mp_consistency" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_fadetoblack" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_flashlight" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_footsteps" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_forcecamera" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_forcechasecam" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_forcerespawn" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_fraglimit" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_fragsleft" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_freeforall" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_freezetime" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_friendlyfire" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_hostage_hurtable" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_hostagepenalty" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_item_staytime" = "300"
L 01/08/2020 - 22:11:45: Server cvar "mp_kickpercent" = "0.66"
L 01/08/2020 - 22:11:45: Server cvar "mp_legacy_bombtarget_touch" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_limitteams" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_logdetail" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_logfile" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_logmessages" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_mapvoteratio" = "0.66"
L 01/08/2020 - 22:11:45: Server cvar "mp_maxmoney" = "999999"
L 01/08/2020 - 22:11:45: Server cvar "mp_maxrounds" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_mirrordamage" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_old_bomb_defused_sound" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_playerid" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_respawn_immunitytime" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_round_infinite" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_round_restart_delay" = "5"
L 01/08/2020 - 22:11:45: Server cvar "mp_roundover" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_roundtime" = "2.3"
L 01/08/2020 - 22:11:45: Server cvar "mp_show_radioicon" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_startmoney" = "850"
L 01/08/2020 - 22:11:45: Server cvar "mp_timeleft" = "00:00"
L 01/08/2020 - 22:11:45: Server cvar "mp_timelimit" = "20.000000"
L 01/08/2020 - 22:11:45: Server cvar "mp_tkpunish" = "0"
L 01/08/2020 - 22:11:45: Server cvar "mp_windifference" = "1"
L 01/08/2020 - 22:11:45: Server cvar "mp_winlimit" = "0"
L 01/08/2020 - 22:11:45: Server cvar "NoWeaponsOnGround" = "1.0"
L 01/08/2020 - 22:11:45: Server cvar "pausable" = "0"
